División_ID;Nivel;Nivel_Unificado;Gestión;Supervisión;Escuela_ID;CUE;subcue;Número;Anexo;Número_Anexo;Escuela;Departamento;Localidad;zona;AMBITO;Regional
95556;Secundario Orientado;Secundario;Pública;15 - Secundario Orientado;1063;5000980;0;4075;0;4075-0;PRUDENCIO VIDAL AMIEVA;TUNUYÁN;TUNUYÁN;80%;Urbano marginal;-
33079;Secundario Orientado;Secundario;Pública;15 - Secundario Orientado;1063;5000980;0;4075;0;4075-0;PRUDENCIO VIDAL AMIEVA;TUNUYÁN;TUNUYÁN;80%;Urbano marginal;-
10616;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1064;5001107;0;4076;0;4076-0;ARQ. CARLOS THAYS;MAIPÚ;FRAY LUIS BELTRÁN;80%;Rural;-
10615;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1064;5001107;0;4076;0;4076-0;ARQ. CARLOS THAYS;MAIPÚ;FRAY LUIS BELTRÁN;80%;Rural;-
10618;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1064;5001107;0;4076;0;4076-0;ARQ. CARLOS THAYS;MAIPÚ;FRAY LUIS BELTRÁN;80%;Rural;-
10617;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1064;5001107;0;4076;0;4076-0;ARQ. CARLOS THAYS;MAIPÚ;FRAY LUIS BELTRÁN;80%;Rural;-
10619;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1064;5001107;0;4076;0;4076-0;ARQ. CARLOS THAYS;MAIPÚ;FRAY LUIS BELTRÁN;80%;Rural;-
10641;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1065;5000764;0;4077;0;4077-0;ARQ. MANUEL VÍCTOR CIVIT;CAPITAL;CIUDAD;10%;Urbano marginal;-
10640;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1065;5000764;0;4077;0;4077-0;ARQ. MANUEL VÍCTOR CIVIT;CAPITAL;CIUDAD;10%;Urbano marginal;-
10637;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1065;5000764;0;4077;0;4077-0;ARQ. MANUEL VÍCTOR CIVIT;CAPITAL;CIUDAD;10%;Urbano marginal;-
10638;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1065;5000764;0;4077;0;4077-0;ARQ. MANUEL VÍCTOR CIVIT;CAPITAL;CIUDAD;10%;Urbano marginal;-
10635;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1065;5000764;0;4077;0;4077-0;ARQ. MANUEL VÍCTOR CIVIT;CAPITAL;CIUDAD;10%;Urbano marginal;-
10639;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1065;5000764;0;4077;0;4077-0;ARQ. MANUEL VÍCTOR CIVIT;CAPITAL;CIUDAD;10%;Urbano marginal;-
50265;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1065;5000764;0;4077;0;4077-0;ARQ. MANUEL VÍCTOR CIVIT;CAPITAL;CIUDAD;10%;Urbano marginal;-
33086;Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1066;5000808;0;4078;0;4078-0;PROF. TOMÁS SILVESTRE;GUAYMALLÉN;SAN JOSÉ;60%;Urbano marginal;-
33088;Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1066;5000808;0;4078;0;4078-0;PROF. TOMÁS SILVESTRE;GUAYMALLÉN;SAN JOSÉ;60%;Urbano marginal;-
33087;Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1066;5000808;0;4078;0;4078-0;PROF. TOMÁS SILVESTRE;GUAYMALLÉN;SAN JOSÉ;60%;Urbano marginal;-
33089;Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1066;5000808;0;4078;0;4078-0;PROF. TOMÁS SILVESTRE;GUAYMALLÉN;SAN JOSÉ;60%;Urbano marginal;-
10683;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;1067;5000985;0;4079;0;4079-0;DOMINGO F. SARMIENTO;TUPUNGATO;TUPUNGATO;80%;Urbano;-
10682;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;1067;5000985;0;4079;0;4079-0;DOMINGO F. SARMIENTO;TUPUNGATO;TUPUNGATO;80%;Urbano;-
10684;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;1067;5000985;0;4079;0;4079-0;DOMINGO F. SARMIENTO;TUPUNGATO;TUPUNGATO;80%;Urbano;-
10681;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;1067;5000985;0;4079;0;4079-0;DOMINGO F. SARMIENTO;TUPUNGATO;TUPUNGATO;80%;Urbano;-
10685;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;1067;5000985;0;4079;0;4079-0;DOMINGO F. SARMIENTO;TUPUNGATO;TUPUNGATO;80%;Urbano;-
10686;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;1067;5000985;0;4079;0;4079-0;DOMINGO F. SARMIENTO;TUPUNGATO;TUPUNGATO;80%;Urbano;-
10712;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1069;5000342;0;4081;0;4081-0;ING.FRANCISCO MARTÍN CROCE;SANTA ROSA;VILLA CABECERA;80%;Rural;-
10730;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1069;5000342;0;4081;0;4081-0;ING.FRANCISCO MARTÍN CROCE;SANTA ROSA;VILLA CABECERA;80%;Rural;-
10715;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1069;5000342;0;4081;0;4081-0;ING.FRANCISCO MARTÍN CROCE;SANTA ROSA;VILLA CABECERA;80%;Rural;-
10714;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1069;5000342;0;4081;0;4081-0;ING.FRANCISCO MARTÍN CROCE;SANTA ROSA;VILLA CABECERA;80%;Rural;-
10713;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1069;5000342;0;4081;0;4081-0;ING.FRANCISCO MARTÍN CROCE;SANTA ROSA;VILLA CABECERA;80%;Rural;-
10711;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1069;5000342;0;4081;0;4081-0;ING.FRANCISCO MARTÍN CROCE;SANTA ROSA;VILLA CABECERA;80%;Rural;-
10735;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;5000878;0;4082;0;4082-0;JOSÉ PATROCINIO DAVILA;LAS HERAS;LA CIENEGUITA;10%;Urbano;-
10734;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;5000878;0;4082;0;4082-0;JOSÉ PATROCINIO DAVILA;LAS HERAS;LA CIENEGUITA;10%;Urbano;-
10736;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;5000878;0;4082;0;4082-0;JOSÉ PATROCINIO DAVILA;LAS HERAS;LA CIENEGUITA;10%;Urbano;-
10737;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1070;5000878;0;4082;0;4082-0;JOSÉ PATROCINIO DAVILA;LAS HERAS;LA CIENEGUITA;10%;Urbano;-
10755;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1071;5000760;0;4083;0;4083-0;AGUSTÍN ÁLVAREZ;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano;-
10749;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1071;5000760;0;4083;0;4083-0;AGUSTÍN ÁLVAREZ;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano;-
10751;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1071;5000760;0;4083;0;4083-0;AGUSTÍN ÁLVAREZ;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano;-
10754;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1071;5000760;0;4083;0;4083-0;AGUSTÍN ÁLVAREZ;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano;-
10750;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1071;5000760;0;4083;0;4083-0;AGUSTÍN ÁLVAREZ;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano;-
10748;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1071;5000760;0;4083;0;4083-0;AGUSTÍN ÁLVAREZ;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano;-
10752;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1071;5000760;0;4083;0;4083-0;AGUSTÍN ÁLVAREZ;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano;-
10753;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1071;5000760;0;4083;0;4083-0;AGUSTÍN ÁLVAREZ;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano;-
10791;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1072;5001110;0;4084;0;4084-0;LIBERTADOR SIMÓN BOLÍVAR;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
10794;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1072;5001110;0;4084;0;4084-0;LIBERTADOR SIMÓN BOLÍVAR;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
10789;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1072;5001110;0;4084;0;4084-0;LIBERTADOR SIMÓN BOLÍVAR;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
10788;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1072;5001110;0;4084;0;4084-0;LIBERTADOR SIMÓN BOLÍVAR;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
10792;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1072;5001110;0;4084;0;4084-0;LIBERTADOR SIMÓN BOLÍVAR;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
10793;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1072;5001110;0;4084;0;4084-0;LIBERTADOR SIMÓN BOLÍVAR;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
10790;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1072;5001110;0;4084;0;4084-0;LIBERTADOR SIMÓN BOLÍVAR;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
33107;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1073;5000759;0;4085;0;4085-0;ALFREDO R. BUFANO;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano marginal;-
10849;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1073;5000759;0;4085;0;4085-0;ALFREDO R. BUFANO;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano marginal;-
10863;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1073;5000759;0;4085;0;4085-0;ALFREDO R. BUFANO;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano marginal;-
33110;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1073;5000759;0;4085;0;4085-0;ALFREDO R. BUFANO;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano marginal;-
33109;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1073;5000759;0;4085;0;4085-0;ALFREDO R. BUFANO;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano marginal;-
33105;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1073;5000759;0;4085;0;4085-0;ALFREDO R. BUFANO;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano marginal;-
33108;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1073;5000759;0;4085;0;4085-0;ALFREDO R. BUFANO;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano marginal;-
10896;Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1074;5000095;0;4086;0;4086-0;CACIQUE GUAYMALLEN;GUAYMALLÉN;CAPILLA DEL ROSARIO;60%;Urbano marginal;-
10895;Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1074;5000095;0;4086;0;4086-0;CACIQUE GUAYMALLEN;GUAYMALLÉN;CAPILLA DEL ROSARIO;60%;Urbano marginal;-
10905;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1075;5001095;0;4087;0;4087-0;MANUEL IGNACIO MOLINA;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
10906;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1075;5001095;0;4087;0;4087-0;MANUEL IGNACIO MOLINA;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
10907;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1075;5001095;0;4087;0;4087-0;MANUEL IGNACIO MOLINA;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
10909;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1075;5001095;0;4087;0;4087-0;MANUEL IGNACIO MOLINA;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
10908;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1075;5001095;0;4087;0;4087-0;MANUEL IGNACIO MOLINA;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
10935;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1076;5000867;0;4088;0;4088-0;MARIO CASALE;LAS HERAS;LAS HERAS;10%;Urbano;-
10933;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1076;5000867;0;4088;0;4088-0;MARIO CASALE;LAS HERAS;LAS HERAS;10%;Urbano;-
10937;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1076;5000867;0;4088;0;4088-0;MARIO CASALE;LAS HERAS;LAS HERAS;10%;Urbano;-
10938;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1076;5000867;0;4088;0;4088-0;MARIO CASALE;LAS HERAS;LAS HERAS;10%;Urbano;-
10936;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1076;5000867;0;4088;0;4088-0;MARIO CASALE;LAS HERAS;LAS HERAS;10%;Urbano;-
10934;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1076;5000867;0;4088;0;4088-0;MARIO CASALE;LAS HERAS;LAS HERAS;10%;Urbano;-
10960;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1077;5001130;0;4089;0;4089-0;JOSÉ MANUEL ESTRADA;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
10970;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1077;5001130;0;4089;0;4089-0;JOSÉ MANUEL ESTRADA;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
10959;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1077;5001130;0;4089;0;4089-0;JOSÉ MANUEL ESTRADA;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
10961;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1077;5001130;0;4089;0;4089-0;JOSÉ MANUEL ESTRADA;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
10982;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1077;5001130;0;4089;0;4089-0;JOSÉ MANUEL ESTRADA;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
10958;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1077;5001130;0;4089;0;4089-0;JOSÉ MANUEL ESTRADA;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
10990;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1078;5000295;0;4090;0;4090-0;PROF. OSVALDO PINTO;SANTA ROSA;LAS CATITAS;80%;Rural;-
10991;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1078;5000295;0;4090;0;4090-0;PROF. OSVALDO PINTO;SANTA ROSA;LAS CATITAS;80%;Rural;-
10992;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1078;5000295;0;4090;0;4090-0;PROF. OSVALDO PINTO;SANTA ROSA;LAS CATITAS;80%;Rural;-
11003;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1078;5000295;0;4090;0;4090-0;PROF. OSVALDO PINTO;SANTA ROSA;LAS CATITAS;80%;Rural;-
11004;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1079;5001129;0;4091;0;4091-0;MARTÍN GÜEMES;LUJÁN DE CUYO;LUJÁN;10%;Urbano;-
11007;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1079;5001129;0;4091;0;4091-0;MARTÍN GÜEMES;LUJÁN DE CUYO;LUJÁN;10%;Urbano;-
11005;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1079;5001129;0;4091;0;4091-0;MARTÍN GÜEMES;LUJÁN DE CUYO;LUJÁN;10%;Urbano;-
11009;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1079;5001129;0;4091;0;4091-0;MARTÍN GÜEMES;LUJÁN DE CUYO;LUJÁN;10%;Urbano;-
11008;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1079;5001129;0;4091;0;4091-0;MARTÍN GÜEMES;LUJÁN DE CUYO;LUJÁN;10%;Urbano;-
11006;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1079;5001129;0;4091;0;4091-0;MARTÍN GÜEMES;LUJÁN DE CUYO;LUJÁN;10%;Urbano;-
11037;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1080;5000032;0;4092;0;4092-0;GRAL. LAS HERAS;CAPITAL;4º SECCION;10%;Urbano;-
11036;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1080;5000032;0;4092;0;4092-0;GRAL. LAS HERAS;CAPITAL;4º SECCION;10%;Urbano;-
11035;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1080;5000032;0;4092;0;4092-0;GRAL. LAS HERAS;CAPITAL;4º SECCION;10%;Urbano;-
11038;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1080;5000032;0;4092;0;4092-0;GRAL. LAS HERAS;CAPITAL;4º SECCION;10%;Urbano;-
11039;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1080;5000032;0;4092;0;4092-0;GRAL. LAS HERAS;CAPITAL;4º SECCION;10%;Urbano;-
11040;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1080;5000032;0;4092;0;4092-0;GRAL. LAS HERAS;CAPITAL;4º SECCION;10%;Urbano;-
11062;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1081;5000528;0;4093;0;4093-0;PTE. JULIO ARGENTINO ROCA;SAN MARTÍN;PALMIRA;80%;Urbano;-
11063;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1081;5000528;0;4093;0;4093-0;PTE. JULIO ARGENTINO ROCA;SAN MARTÍN;PALMIRA;80%;Urbano;-
11061;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1081;5000528;0;4093;0;4093-0;PTE. JULIO ARGENTINO ROCA;SAN MARTÍN;PALMIRA;80%;Urbano;-
11064;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1081;5000528;0;4093;0;4093-0;PTE. JULIO ARGENTINO ROCA;SAN MARTÍN;PALMIRA;80%;Urbano;-
11080;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1082;5000956;0;4094;0;4094-0;FÉLIX PESCE SCARSO;RIVADAVIA;RIVADAVIA;80%;Urbano;-
11083;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1082;5000956;0;4094;0;4094-0;FÉLIX PESCE SCARSO;RIVADAVIA;RIVADAVIA;80%;Urbano;-
11081;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1082;5000956;0;4094;0;4094-0;FÉLIX PESCE SCARSO;RIVADAVIA;RIVADAVIA;80%;Urbano;-
11084;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1082;5000956;0;4094;0;4094-0;FÉLIX PESCE SCARSO;RIVADAVIA;RIVADAVIA;80%;Urbano;-
11085;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1082;5000956;0;4094;0;4094-0;FÉLIX PESCE SCARSO;RIVADAVIA;RIVADAVIA;80%;Urbano;-
11082;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1082;5000956;0;4094;0;4094-0;FÉLIX PESCE SCARSO;RIVADAVIA;RIVADAVIA;80%;Urbano;-
11106;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1083;5001235;0;4095;0;4095-0;ISLAS MALVINAS;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;-
11108;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1083;5001235;0;4095;0;4095-0;ISLAS MALVINAS;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;-
65216;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1083;5001235;0;4095;0;4095-0;ISLAS MALVINAS;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;-
11128;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1084;5001125;0;4096;0;4096-0;PROFESOR MARIO ANSELMO SÁNCHEZ;RIVADAVIA;MEDRANO;80%;Rural;-
11131;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1084;5001125;0;4096;0;4096-0;PROFESOR MARIO ANSELMO SÁNCHEZ;RIVADAVIA;MEDRANO;80%;Rural;-
11129;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1084;5001125;0;4096;0;4096-0;PROFESOR MARIO ANSELMO SÁNCHEZ;RIVADAVIA;MEDRANO;80%;Rural;-
11130;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;1084;5001125;0;4096;0;4096-0;PROFESOR MARIO ANSELMO SÁNCHEZ;RIVADAVIA;MEDRANO;80%;Rural;-
11152;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1085;5000913;0;4097;0;4097-0;PROF. GILDA COSMA DE LEDE;MAIPÚ;MAIPÚ;10%;Urbano;-
11147;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1085;5000913;0;4097;0;4097-0;PROF. GILDA COSMA DE LEDE;MAIPÚ;MAIPÚ;10%;Urbano;-
11154;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1085;5000913;0;4097;0;4097-0;PROF. GILDA COSMA DE LEDE;MAIPÚ;MAIPÚ;10%;Urbano;-
11153;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1085;5000913;0;4097;0;4097-0;PROF. GILDA COSMA DE LEDE;MAIPÚ;MAIPÚ;10%;Urbano;-
11146;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1085;5000913;0;4097;0;4097-0;PROF. GILDA COSMA DE LEDE;MAIPÚ;MAIPÚ;10%;Urbano;-
11151;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1085;5000913;0;4097;0;4097-0;PROF. GILDA COSMA DE LEDE;MAIPÚ;MAIPÚ;10%;Urbano;-
11149;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1085;5000913;0;4097;0;4097-0;PROF. GILDA COSMA DE LEDE;MAIPÚ;MAIPÚ;10%;Urbano;-
11145;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1085;5000913;0;4097;0;4097-0;PROF. GILDA COSMA DE LEDE;MAIPÚ;MAIPÚ;10%;Urbano;-
11156;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1085;5000913;0;4097;0;4097-0;PROF. GILDA COSMA DE LEDE;MAIPÚ;MAIPÚ;10%;Urbano;-
11155;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1085;5000913;0;4097;0;4097-0;PROF. GILDA COSMA DE LEDE;MAIPÚ;MAIPÚ;10%;Urbano;-
11212;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1086;5001093;0;4098;0;4098-0;REPÚBLICA DEL PERÚ;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
11211;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1086;5001093;0;4098;0;4098-0;REPÚBLICA DEL PERÚ;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
11210;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1086;5001093;0;4098;0;4098-0;REPÚBLICA DEL PERÚ;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
11208;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1086;5001093;0;4098;0;4098-0;REPÚBLICA DEL PERÚ;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
11209;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1086;5001093;0;4098;0;4098-0;REPÚBLICA DEL PERÚ;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
11235;Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;1087;5001207;0;4099;0;4099-0;JOSÉ HERNANDEZ;GRAL. ALVEAR;BOWEN;80%;Urbano;-
11237;Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;1087;5001207;0;4099;0;4099-0;JOSÉ HERNANDEZ;GRAL. ALVEAR;BOWEN;80%;Urbano;-
11236;Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;1087;5001207;0;4099;0;4099-0;JOSÉ HERNANDEZ;GRAL. ALVEAR;BOWEN;80%;Urbano;-
11247;Secundario Orientado;Secundario;Pública;12 - Secundario Orientado;1088;5000679;0;4100;0;4100-0;VILLA 25 DE MAYO;SAN RAFAEL;25 DE MAYO;80%;Rural;-
11256;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1089;5001233;0;4101;0;4101-0;EL NEVADO;SAN RAFAEL;GOUDGE;80%;Rural;-
11257;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1089;5001233;0;4101;0;4101-0;EL NEVADO;SAN RAFAEL;GOUDGE;80%;Rural;-
11255;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1089;5001233;0;4101;0;4101-0;EL NEVADO;SAN RAFAEL;GOUDGE;80%;Rural;-
11268;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1090;5001216;0;4102;0;4102-0;ANTONIO BUTTINI;SAN RAFAEL;CUADRO BENEGAS;80%;Rural;-
11267;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1090;5001216;0;4102;0;4102-0;ANTONIO BUTTINI;SAN RAFAEL;CUADRO BENEGAS;80%;Rural;-
11282;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1091;5000859;0;4103;0;4103-0;PROFESOR CÉSAR HUMBERTO CASIVA;LAS HERAS;EL CHALLAO;40%;Urbano marginal;-
11283;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1091;5000859;0;4103;0;4103-0;PROFESOR CÉSAR HUMBERTO CASIVA;LAS HERAS;EL CHALLAO;40%;Urbano marginal;-
11296;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1092;5000939;0;4104;0;4104-0;ING. CARLOS FADER;LUJÁN DE CUYO;LUJÁN;10%;Urbano;-
11323;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1092;5000939;0;4104;0;4104-0;ING. CARLOS FADER;LUJÁN DE CUYO;LUJÁN;10%;Urbano;-
11297;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1092;5000939;0;4104;0;4104-0;ING. CARLOS FADER;LUJÁN DE CUYO;LUJÁN;10%;Urbano;-
11299;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1092;5000939;0;4104;0;4104-0;ING. CARLOS FADER;LUJÁN DE CUYO;LUJÁN;10%;Urbano;-
11300;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1092;5000939;0;4104;0;4104-0;ING. CARLOS FADER;LUJÁN DE CUYO;LUJÁN;10%;Urbano;-
11303;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1092;5000939;0;4104;0;4104-0;ING. CARLOS FADER;LUJÁN DE CUYO;LUJÁN;10%;Urbano;-
